Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
52	8564.596	873.7061	9358.978	7008.507	9123.732	274.395	9577.145	8728.083	1000.0	1000.0	260000	882.989	166.4231	1154.6858	100.010414	-886.1646	62.352825	2917.829952955246
53	8840.832	395.46545	9276.167	8104.043	8286.984	872.7374	8772.41	5718.988	1000.0	1000.0	265000	892.7836	167.39111	1150.6869	121.26735	-895.764	62.607994	2972.3104910850525
54	8618.63	717.97626	9226.847	7392.2256	9753.273	143.7958	10004.348	9520.897	1000.0	1000.0	270000	902.019	168.88847	1167.8063	143.21222	-905.179	64.71134	3028.7216811180115
55	9172.705	164.47879	9376.073	8885.258	8751.459	1446.7239	9615.463	4525.3276	1000.0	1000.0	275000	912.3851	168.71873	1173.8641	134.62932	-915.0674	64.168274	3082.4959058761597
56	9230.7295	207.25777	9522.182	8954.524	9475.753	177.17195	9703.317	9178.706	1000.0	1000.0	280000	922.1249	169.64607	1179.7542	143.52863	-925.2675	66.10768	3138.3303411006927
57	9272.771	190.21439	9486.21	8950.352	9528.731	404.85376	9978.955	8598.108	1000.0	1000.0	285000	931.9258	170.26915	1192.3395	152.37466	-934.9348	65.97849	3193.668601989746
58	9005.576	356.21738	9367.887	8321.197	9589.909	242.1256	10003.977	9115.737	1000.0	1000.0	290000	940.9959	170.63571	1199.5679	158.18225	-944.6257	68.5568	3248.819090127945
59	8857.975	352.2347	9255.761	8326.864	9390.131	378.01868	9754.154	8392.445	1000.0	1000.0	295000	949.7542	170.79842	1223.7467	149.93576	-952.7736	70.035835	3303.0655541419983
60	9019.823	234.94804	9322.803	8640.161	8635.458	1996.7924	9846.16	2749.42	1000.0	1000.0	300000	958.29865	169.91928	1225.3029	159.00777	-961.5058	70.867775	3356.8657369613647
61	9091.425	332.75317	9652.392	8604.491	9919.68	377.04742	10295.47	8884.187	1000.0	1000.0	305000	967.2623	168.16621	1229.9161	-233.34926	-970.3747	70.35599	3411.1495699882507
62	9401.799	226.5561	9691.569	9013.041	10055.78	130.22743	10245.044	9858.834	1000.0	1000.0	310000	974.9398	168.3297	1238.3973	-362.89676	-978.1544	71.29799	3465.999778032303
63	9239.549	272.40237	9607.265	8802.763	8887.679	1867.0858	9917.339	3478.4233	1000.0	1000.0	315000	982.7844	167.68813	1243.4095	-251.71486	-985.911	71.177635	3521.7624418735504
64	9053.811	626.41785	9513.712	7811.619	9645.693	193.99307	10035.478	9290.555	1000.0	1000.0	320000	989.3315	167.753	1248.0112	-99.239235	-992.6893	71.75765	3577.867327928543
65	9308.554	399.19363	9705.007	8772.79	9863.529	210.78769	10141.553	9341.35	1000.0	1000.0	325000	995.29456	168.28337	1253.3508	151.15099	-998.441	70.60295	3633.0648097991943
66	9378.89	301.35986	9697.314	9003.473	9853.697	181.93495	10192.494	9564.7295	1000.0	1000.0	330000	1000.775	169.94969	1261.1906	204.1732	-1004.2672	70.55971	3690.5285658836365
