Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
54	7286.333	153.73833	7431.036	7031.2627	7797.2837	127.12969	8017.206	7593.4146	1000.0	1000.0	270000	149.05856	47.86321	297.3966	-2.0814528	149.05954	47.863827	207.90498	-3.0716887	-146.06155	9.975725	3576.9794402122498
55	7326.8765	173.75644	7512.5786	7017.208	7755.383	80.66784	7911.3	7667.2104	1000.0	1000.0	275000	149.35938	47.50777	288.8756	-0.47639847	149.36021	47.508926	213.44539	-4.4307995	-146.19502	9.817591	3635.162710905075
56	7290.5703	203.08888	7643.4346	7014.395	7571.1807	398.3994	7832.402	6394.33	1000.0	1000.0	280000	149.53395	47.304028	218.00276	1.1247373	149.53447	47.305313	206.36317	-0.10257435	-146.38228	9.59074	3693.8317329883575
57	7436.449	175.86885	7635.838	7127.669	7729.669	76.192116	7872.598	7603.775	1000.0	1000.0	285000	149.7013	47.157715	213.7353	-0.10706043	149.70186	47.158424	209.44244	-1.6494699	-146.51192	9.61353	3752.839126110077
58	7370.8306	149.543	7523.552	7100.6704	7899.099	116.89297	8048.5483	7712.6846	1000.0	1000.0	290000	150.14926	46.84709	243.86714	1.7845268	150.14978	46.846916	215.23074	-6.11404	-147.0587	9.913615	3811.685007095337
59	7230.7944	189.67204	7512.592	6955.683	7835.561	46.894474	7906.4277	7750.043	1000.0	1000.0	295000	150.42798	46.782032	209.4253	0.96602774	150.42827	46.78266	209.74825	-1.4535098	-147.16733	9.669034	3869.982423067093
60	7327.587	184.62341	7563.237	7028.4287	7853.013	109.06318	8063.248	7658.945	1000.0	1000.0	300000	150.67146	46.44164	212.76445	-0.2689395	150.67181	46.44282	214.92435	-10.105887	-147.3704	9.436769	3928.6359720230103
61	7210.711	110.08289	7354.478	7034.5405	8020.022	87.96823	8198.954	7887.8506	1000.0	1000.0	305000	150.83636	46.292484	284.0045	1.3171291	150.83711	46.293427	208.182	1.5544963	-147.57384	9.717	3987.574447154999
62	7607.712	148.16415	7763.721	7410.914	7922.5874	85.017525	8070.5366	7754.5835	1000.0	1000.0	310000	151.11911	46.035038	210.59715	-1.0757637	151.11963	46.035656	215.73123	-6.6803794	-147.80138	9.636488	4046.753411054611
63	7604.8564	83.28169	7728.7705	7525.3936	7973.849	93.74118	8149.698	7812.726	1000.0	1000.0	315000	151.43358	46.01863	214.61707	1.9433761	151.43402	46.02009	210.29472	-2.336053	-148.06325	9.330775	4105.399651050568
64	7646.185	133.8834	7843.8726	7444.943	8067.5757	96.36654	8295.602	7962.416	1000.0	1000.0	320000	151.80391	45.866287	225.08636	-2.3013048	151.80386	45.868572	216.74765	-2.8521605	-148.50465	9.643238	4164.8282680511475
65	7541.786	207.32527	7781.5527	7217.929	7689.072	122.6462	7927.6826	7442.9165	1000.0	1000.0	325000	152.13475	45.69341	216.63469	-2.0908098	152.13525	45.69499	210.35484	-3.1550574	-148.75294	9.6694145	4223.457871198654
66	6894.275	950.72577	7663.3604	5075.8994	7772.4375	106.10889	7960.5786	7623.2656	1000.0	1000.0	330000	152.31754	45.749027	220.49025	-152.95215	152.31743	45.751072	210.90707	-177.24931	-148.88147	9.986668	4282.695849895477
67	7508.3516	147.13176	7700.6772	7287.5386	8040.7236	82.4895	8186.981	7909.9634	1000.0	1000.0	335000	152.1301	45.9567	211.84743	-213.48848	152.13008	45.95786	210.23671	-190.82011	-148.65573	10.492121	4342.224605083466
68	7660.5015	47.818256	7725.785	7610.3496	7974.858	112.7642	8220.232	7812.4385	1000.0	1000.0	340000	152.10732	46.26525	218.77568	-301.45627	152.1076	46.268143	209.01636	-274.06305	-148.79907	10.584594	4401.622323989868
69	7548.2314	140.5021	7740.648	7307.401	7960.5	83.45082	8091.772	7796.561	1000.0	1000.0	345000	152.4215	46.022484	211.10011	-270.33392	152.42099	46.026512	211.21234	-274.89218	-148.96988	9.901953	4460.7473130226135
70	7290.0913	365.6444	7537.1357	6571.9893	8082.233	72.804855	8201.319	7963.4487	1000.0	1000.0	350000	152.6757	45.774574	211.11191	-255.21338	152.67575	45.776035	211.4008	-253.62183	-149.12697	10.037559	4519.961791038513
71	7420.8086	491.08948	7892.514	6468.938	7998.75	94.67813	8155.551	7826.3184	1000.0	1000.0	355000	152.6225	45.527424	210.95361	-217.27513	152.62233	45.529858	212.10359	-224.67163	-149.13377	9.80488	4579.173488140106
72	7541.005	217.55623	7907.496	7233.5884	8084.249	125.69983	8301.455	7899.362	1000.0	1000.0	360000	152.9918	45.266544	237.23575	-236.54651	152.99174	45.267853	209.19113	-265.98203	-149.41403	9.93178	4638.7786111831665
73	7311.665	340.9689	7637.7974	6742.949	7690.7803	75.46055	7815.307	7558.3203	1000.0	1000.0	365000	153.13449	45.31454	229.99959	-238.51129	153.13443	45.31642	211.83434	-258.3032	-149.43594	9.949442	4698.7802810668945
74	7402.8955	259.679	7648.6523	6901.1836	7859.612	67.525345	8000.3975	7751.0557	1000.0	1000.0	370000	153.46501	44.803383	325.38315	-233.99251	153.46506	44.80537	217.62872	-258.31543	-149.82185	9.988412	4758.320130109787
75	7441.5264	150.8985	7618.4497	7193.598	8059.907	102.891685	8203.34	7941.76	1000.0	1000.0	375000	153.59276	44.659534	231.28954	-137.97545	153.59267	44.661186	210.11436	-139.74754	-150.06354	9.625179	4817.813194990158
76	7606.776	227.54811	7930.8696	7286.9956	7960.1533	108.80456	8140.209	7738.2656	1000.0	1000.0	380000	153.99658	44.529522	220.28018	-153.13792	153.9969	44.531853	211.53947	-160.43031	-150.32431	9.652392	4877.46538901329
77	7733.4194	173.47672	8015.617	7502.7783	8164.6978	88.310326	8276.954	7957.218	1000.0	1000.0	385000	154.30641	44.55215	210.02055	-181.67867	154.30598	44.55401	209.49422	-178.25813	-150.70718	9.568424	4937.56116604805
78	7624.3984	131.61308	7844.0894	7440.1836	8087.4463	128.0965	8254.761	7862.4487	1000.0	1000.0	390000	154.71864	44.23225	323.42526	-199.9054	154.7193	44.232044	208.6598	-184.1148	-151.0668	9.5095825	4997.328598022461
79	7629.5205	208.08713	7849.76	7246.4463	8125.052	111.214195	8292.158	7948.248	1000.0	1000.0	395000	155.07558	44.131462	276.0353	-194.01561	155.0752	44.133865	210.67683	-204.33575	-151.41812	9.674603	5057.330980062485
80	7611.051	147.83803	7818.8535	7419.6646	8004.159	89.744194	8151.3857	7880.447	1000.0	1000.0	400000	155.5107	43.967976	221.12608	-184.46931	155.51111	43.967667	209.03113	-206.11438	-151.7762	9.776667	5117.07586312294
81	7549.0093	142.98135	7745.279	7321.4854	8152.236	93.40284	8316.044	8038.169	1000.0	1000.0	405000	155.74362	43.79985	247.11461	-178.16432	155.74364	43.80148	211.94916	-182.5142	-151.96806	9.382927	5176.5128700733185
82	7798.8125	115.59737	7977.228	7666.305	8102.974	105.12896	8259.25	7958.48	1000.0	1000.0	410000	156.06822	43.493397	209.10852	-160.72227	156.06831	43.493214	209.49261	-146.14264	-152.35527	9.77608	5237.0786809921265
83	7638.66	390.9309	7881.4746	6860.731	8096.4985	91.31778	8359.788	8012.209	1000.0	1000.0	415000	156.47589	43.239708	212.70024	-144.2438	156.47647	43.239502	218.28853	-191.96474	-152.56148	9.527373	5297.5189909935
84	7625.8643	143.7352	7793.3813	7386.5625	8166.5312	88.29344	8321.16	8055.3535	1000.0	1000.0	420000	156.60716	43.27947	208.86758	-141.14578	156.60735	43.281387	209.5704	-138.18375	-152.70364	9.453827	5357.218768119812
85	7758.622	180.90422	7930.9507	7420.093	7812.5127	125.89266	8038.811	7625.65	1000.0	1000.0	425000	156.93176	43.2589	209.05913	-158.17245	156.93158	43.260017	208.34564	-154.15889	-153.0711	9.626091	5417.004753112793
86	7775.5186	168.67787	7977.1553	7466.918	7909.375	81.50818	8022.791	7759.512	1000.0	1000.0	430000	157.06364	43.29079	218.20697	-160.17871	157.06352	43.29083	210.09859	-162.9703	-153.27278	9.440311	5477.072504997253
87	7714.5967	135.87643	7937.492	7530.4126	8076.718	90.1782	8212.942	7894.9683	1000.0	1000.0	435000	157.3458	43.096916	213.7288	-146.88486	157.34612	43.099148	210.00748	-202.22972	-153.53302	9.456903	5536.844405889511
88	7640.591	192.98915	7939.8276	7350.2183	8321.243	77.70616	8476.529	8194.08	1000.0	1000.0	440000	157.64508	42.70153	220.734	-150.2597	157.64496	42.702904	213.16876	-137.73477	-153.75702	9.244668	5597.690690994263
89	7681.7656	73.78872	7773.437	7564.525	8092.056	109.18154	8340.908	7940.9814	1000.0	1000.0	445000	157.93958	42.433792	218.4789	-115.39128	157.9397	42.4337	209.52686	-124.91936	-153.9957	9.036353	5657.566101074219
90	7644.6904	69.93226	7749.172	7544.934	8208.687	86.718346	8341.0625	8035.1997	1000.0	1000.0	450000	158.22995	42.233173	285.47214	-116.92275	158.23022	42.233315	216.09096	-105.66207	-154.36417	9.222811	5717.897221088409
91	7613.9814	398.0124	7916.8823	6826.3833	8052.518	87.041245	8193.299	7897.064	1000.0	1000.0	455000	158.4559	42.14473	213.51918	-109.144226	158.45625	42.143795	209.00008	-116.34441	-154.56711	9.353033	5777.577479124069
92	6226.462	3176.352	8050.7812	-120.105515	6902.13	1487.4138	7589.2817	2461.728	1000.0	1000.0	460000	158.29536	42.790604	218.21552	-112.1609	158.29599	42.79059	208.92867	-118.946884	-154.2866	9.505512	5837.660072088242
