Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
79	5647.359	233.76512	5944.5522	5252.284	5409.884	1310.804	6052.014	1500.039	1000.0	1000.0	395000	551.40436	109.90654	641.4804	52.086193	-553.0097	15.355653	1910.1407248973846
80	5806.783	165.56482	6001.7656	5582.4243	5733.875	97.52874	5879.964	5584.6943	1000.0	1000.0	400000	555.5378	110.2466	649.6891	75.907715	-557.1746	15.119838	1934.1406490802765
81	5534.143	100.458626	5665.659	5401.805	5457.248	1026.6982	6107.437	2418.5261	1000.0	1000.0	405000	560.15717	110.17387	655.71423	63.21027	-561.8015	15.121584	1957.0995559692383
82	4876.019	1226.6616	5916.4907	2802.149	4176.542	2107.4897	5780.94	96.73719	1000.0	1000.0	410000	564.0867	110.05584	658.52344	52.584785	-565.7208	15.275486	1980.35782289505
83	5581.589	160.89232	5781.345	5386.919	5885.5024	146.30037	6158.778	5673.8945	1000.0	1000.0	415000	566.64154	111.89353	663.48975	60.111946	-568.2894	15.790228	2004.1969320774078
84	5764.328	134.83281	5930.187	5610.344	5975.177	65.499214	6056.237	5855.759	1000.0	1000.0	420000	570.2425	112.49113	664.95667	52.844906	-571.90314	15.928709	2027.2796552181244
85	5724.2944	104.523346	5830.6675	5547.133	5618.8574	986.53705	6234.541	2723.4321	1000.0	1000.0	425000	573.53625	113.16261	667.0209	64.327255	-575.1916	15.7866535	2052.9588091373444
86	5790.7837	282.34048	6059.6416	5302.2295	5564.818	1458.066	6237.7744	1206.975	1000.0	1000.0	430000	576.7209	112.987114	671.3018	40.680515	-578.3728	15.5793295	2080.5182802677155
87	5704.9126	166.92123	5980.9434	5503.609	5846.906	76.099174	5988.609	5690.4727	1000.0	1000.0	435000	579.6904	113.34515	674.3614	42.844624	-581.3635	16.146696	2103.3026139736176
88	5677.9814	189.1645	5878.165	5369.119	5225.4854	1506.0881	5946.168	787.40594	1000.0	1000.0	440000	582.47797	112.85984	675.678	39.44282	-584.1513	15.890978	2126.79984998703
89	5773.5615	123.06142	5892.776	5572.1113	5946.714	110.81583	6125.5674	5764.235	1000.0	1000.0	445000	584.7281	112.50073	678.5279	48.56608	-586.3702	15.576311	2148.726354122162
90	5862.1655	93.04011	6001.0796	5722.643	5822.975	63.897392	5911.205	5691.924	1000.0	1000.0	450000	587.03217	112.671814	679.23456	48.92099	-588.7019	15.759807	2171.7733891010284
91	5741.7783	91.24387	5919.866	5667.9126	5953.769	123.91056	6187.564	5821.1094	1000.0	1000.0	455000	589.006	113.43999	682.6255	52.292053	-590.6639	15.7465	2194.7305750846863
92	4907.151	1786.7073	5877.7495	1335.4855	5812.079	806.0362	6257.476	3421.2544	1000.0	1000.0	460000	590.9957	112.40684	682.74426	45.92965	-592.6417	15.49553	2216.419198989868
93	5880.595	119.452736	6002.4863	5652.974	6095.1514	121.74835	6298.5835	5871.013	1000.0	1000.0	465000	592.4796	113.12741	685.05756	32.51606	-594.147	15.401362	2239.9899230003357
94	5891.018	163.23079	6180.7847	5720.6543	5921.102	31.539366	5966.715	5853.268	1000.0	1000.0	470000	594.1541	114.014656	684.70026	25.508537	-595.79865	16.067966	2262.3694970607758
95	5936.206	74.35153	6045.626	5847.848	5938.962	490.83963	6338.959	4635.876	1000.0	1000.0	475000	595.6746	114.39152	686.54755	23.26896	-597.3329	15.979015	2286.418333053589
96	5792.3604	167.92398	6021.5464	5516.197	6175.6704	85.473114	6284.9023	5979.6484	1000.0	1000.0	480000	597.67096	114.35387	688.5115	20.029514	-599.31415	15.56264	2311.6011340618134
97	5928.1836	158.62498	6164.6787	5745.5527	6006.003	78.99684	6113.4106	5834.171	1000.0	1000.0	485000	599.3111	114.659874	691.24097	27.148418	-600.9625	15.781056	2334.3790702819824
98	5940.5757	64.862076	6024.357	5868.3906	6088.5615	83.52764	6238.4165	5928.3853	1000.0	1000.0	490000	601.10657	114.62093	695.12396	44.31461	-602.7249	15.60694	2359.097123146057
99	6065.3467	123.10046	6284.152	5920.8433	5910.279	488.71793	6225.8145	4468.619	1000.0	1000.0	495000	602.17584	114.89186	695.7643	18.468172	-603.79987	15.697	2383.47101521492
