Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	AverageEpVarUncertainty	StdEpVarUncertainty	MaxEpVarUncertainty	MinEpVarUncertainty	AverageEpVarUncertaintyClipped	StdEpVarUncertaintyClipped	MaxEpVarUncertaintyClipped	MinEpVarUncertaintyClipped	AverageEpStdUncertainty	StdEpStdUncertainty	MaxEpStdUncertainty	MinEpStdUncertainty	AverageEpStdUncertaintyClipped	StdEpStdUncertaintyClipped	MaxEpStdUncertaintyClipped	MinEpStdUncertaintyClipped	Time
462	6515.6133	372.79538	7031.231	5992.5474	9685.006	2816.9219	10874.504	1245.7666	1000.0	1000.0	2310000	1098.7157	85.90781	1241.4547	209.10222	-1102.8031	46.591892	403.0428	2.7104902	405.38828	397.94476	428.51236	2.0371854	430.39285	424.8334	535.65564	4.6676936	540.06934	526.7998	557.3153	3.7668602	560.64716	550.1026	60923.48959112167
463	6609.741	299.39026	6969.3726	6107.2104	11082.549	110.38225	11308.96	10887.345	1000.0	1000.0	2315000	1100.0117	83.59216	1240.5272	226.63795	-1104.1184	45.937664	396.56073	7.363318	403.93552	385.57306	423.07635	6.4924374	430.36313	413.28616	527.5768	8.192098	536.8414	516.1653	550.3299	7.0825033	558.01483	540.2044	61061.468482494354
464	5510.8813	2311.2566	6845.436	892.65234	10961.1875	161.89427	11198.459	10700.431	1000.0	1000.0	2320000	1100.1573	86.27303	1241.2299	241.48886	-1104.4364	44.177162	396.1502	6.425741	402.97357	387.67697	423.25726	5.107995	428.0343	414.52774	525.32	10.999665	538.78375	506.35666	549.13086	8.385377	559.6923	535.7281	61198.54358911514
465	6677.831	415.33997	6958.127	5860.4775	10494.414	144.8293	10727.527	10254.429	1000.0	1000.0	2325000	1101.25	86.27571	1244.3099	274.48553	-1105.5724	45.25087	403.38345	10.297947	414.79715	390.49924	428.8517	9.133141	439.40976	417.3022	535.85913	11.098267	549.6345	522.81525	557.48126	10.036991	569.5524	545.619	61335.950295209885
466	6428.079	363.31775	6806.3667	5751.4673	10813.667	102.69616	11054.122	10697.811	1000.0	1000.0	2330000	1102.2827	87.65461	1245.6228	206.58308	-1106.4775	46.385223	401.41412	6.133293	407.61176	390.30228	427.08667	5.648478	433.2137	417.01657	533.70374	6.0951886	539.82776	522.5614	555.70166	5.508863	561.00275	545.73706	61472.454870700836
467	6676.09	200.52356	6992.5625	6458.783	10374.432	1383.4823	10998.03	6231.458	1000.0	1000.0	2335000	1103.1375	88.64439	1248.9974	171.01515	-1107.4823	45.965763	396.46918	5.652797	406.67856	391.52463	422.68622	4.723945	430.99	418.6073	528.46027	7.084024	541.87396	522.2232	550.8943	6.07426	562.35364	545.4944	61609.545021533966
468	6611.6143	268.30392	7028.9263	6227.276	10268.22	2732.508	11341.96	2075.5752	1000.0	1000.0	2340000	1103.6818	88.88639	1252.3481	142.09224	-1107.8008	46.858093	398.77625	6.3298597	405.24426	388.21005	424.60953	5.761342	430.6341	415.2111	531.47156	6.388016	537.7641	520.4082	553.36414	5.6742616	558.75336	543.62354	61745.53660035133
469	6694.1357	125.44627	6871.6855	6573.177	9543.541	2464.59	10614.717	2177.237	1000.0	1000.0	2345000	1104.4513	90.14607	1247.2285	115.75568	-1108.5822	46.420887	395.16367	6.822335	402.90128	382.6889	421.36295	5.670747	427.1594	410.82822	527.9239	8.904178	539.99854	512.84125	550.1598	7.7516375	560.33356	536.78064	61883.70980668068
470	6334.655	548.1597	6965.1675	5379.9214	8946.047	3169.4983	11003.058	2867.3677	1000.0	1000.0	2350000	1105.0646	90.163666	1249.9419	123.1557	-1109.2072	46.338306	401.8819	6.998125	411.09225	393.75156	427.76367	6.262625	435.77603	420.57593	533.4896	7.3476076	543.56934	524.5784	555.5819	6.740444	564.84644	547.36383	62019.911251068115
471	6660.099	303.4358	7034.6274	6131.4473	10529.522	97.178	10676.084	10359.742	1000.0	1000.0	2355000	1105.276	90.54153	1249.3911	69.215965	-1109.2212	46.133568	393.66733	9.22957	402.01086	376.1108	419.9457	7.8557324	426.88022	404.9427	526.33826	10.986176	536.99396	505.65982	548.67755	9.766099	558.1493	530.1757	62157.50190997124
472	6523.7217	463.53275	7131.5884	5771.979	10299.273	1026.2955	11013.992	7255.849	1000.0	1000.0	2360000	1106.0784	89.906136	1245.1047	73.48784	-1110.2761	45.6176	395.74588	8.826494	402.62296	378.56085	422.27948	8.082445	428.2113	406.32062	526.8507	9.485735	536.509	510.75378	549.5602	8.306441	557.452	534.6794	62294.158457279205
473	6601.293	417.21927	7072.796	5969.6313	10583.33	97.24644	10705.464	10370.778	1000.0	1000.0	2365000	1106.05	89.33127	1245.2921	63.31543	-1110.2224	45.64105	408.49066	6.4944305	420.18738	402.61777	433.2312	5.815302	443.41602	427.7269	541.8539	6.751832	554.90015	536.9541	562.9665	6.0428133	574.5261	558.39154	62431.81381702423
474	6658.501	361.236	7188.2583	6070.408	9543.795	2271.5332	10791.692	2816.194	1000.0	1000.0	2370000	1106.1329	88.370316	1247.9368	120.834785	-1110.1056	44.070297	392.07745	8.999371	408.13364	381.7572	418.4748	8.243052	433.08347	408.9052	524.84814	8.704294	540.45734	515.07245	547.37695	8.012103	561.7032	538.4725	62569.56289148331
475	6501.7363	195.72424	6705.744	6187.164	10925.361	144.22108	11178.832	10679.09	1000.0	1000.0	2375000	1106.3777	89.37294	1248.495	66.776306	-1110.4946	45.61415	402.5542	3.5489745	408.11328	399.31973	427.99667	3.2310982	433.09317	424.6424	535.4772	4.2538896	541.09515	530.4878	557.3922	3.589649	562.32196	553.2227	62707.22719478607
476	6774.5767	277.60562	7288.2305	6563.4854	10739.34	83.38877	10847.112	10607.525	1000.0	1000.0	2380000	1106.3787	89.89176	1247.836	56.074593	-1110.4731	45.25178	395.2289	6.8614197	402.62552	385.17194	421.44287	6.4000893	428.75995	411.43887	527.475	7.1017594	537.5235	519.10443	549.97675	6.465321	558.4679	542.6139	62843.442762851715
477	6779.982	326.87363	7175.4854	6349.8384	9855.749	1929.5618	10817.127	4346.8447	1000.0	1000.0	2385000	1106.2112	89.481636	1251.0553	69.153755	-1110.4766	45.615242	396.3072	5.088886	402.13803	388.61038	422.15024	4.741115	427.51624	414.4991	529.8094	5.3449693	536.1506	523.50476	551.9135	4.8166885	557.3606	546.51025	62981.75060129166
478	5814.615	2024.984	7042.105	1780.9144	10529.264	622.0865	10972.505	8741.863	1000.0	1000.0	2390000	1106.0269	92.308235	1247.3352	74.94988	-1110.044	43.258484	397.58783	8.160663	408.66333	384.1398	424.93817	5.2781663	433.09055	417.57443	525.37067	16.416649	543.01715	495.08957	549.35236	12.565916	563.8329	526.595	63119.81635212898
479	5690.0137	2039.5753	7186.627	1644.5355	10895.589	93.786934	11009.966	10646.109	1000.0	1000.0	2395000	1104.9827	95.6405	1247.4603	51.59096	-1109.1868	46.398224	396.29932	6.739262	402.48575	383.15894	423.9463	6.322441	430.9913	412.54984	523.35815	12.038088	534.8337	508.30566	547.73083	9.20464	556.3176	533.8188	63257.617267131805
480	6649.632	333.15112	7035.197	6089.2827	10867.939	122.94901	11071.626	10651.225	1000.0	1000.0	2400000	1104.7955	94.695015	1246.5272	52.218452	-1109.1321	47.45227	402.5832	5.4743943	408.08624	394.5395	427.91315	5.1764	432.8335	419.98743	535.97205	5.062077	543.40607	530.1102	557.59894	4.583977	563.8632	551.91156	63394.920585632324
481	6658.954	211.42857	6897.477	6398.2173	9330.829	2599.8564	10785.876	3223.348	1000.0	1000.0	2405000	1104.47	93.69532	1245.4467	22.550308	-1108.2888	46.67402	403.20322	6.054465	410.48868	393.91418	427.9734	5.298783	434.4081	419.82788	538.0496	6.5739703	545.60547	528.51685	558.92566	5.863512	565.5448	550.0824	63532.20997619629
482	6577.2593	96.56625	6697.73	6403.6455	10247.264	104.72721	10369.596	10001.055	1000.0	1000.0	2410000	1104.6189	95.03757	1244.9442	15.932713	-1108.8698	47.961258	407.65353	7.6772275	419.59732	397.0773	432.139	7.109411	443.29752	422.915	542.3461	7.2869034	553.02106	530.9451	563.16626	6.8023405	573.3227	552.8432	63669.39052295685
483	6398.4414	195.97662	6632.309	6058.6475	10266.994	208.83981	10626.931	9843.607	1000.0	1000.0	2415000	1105.3253	94.06657	1249.0244	-22.33276	-1109.4805	47.860195	403.51825	3.9582877	408.61664	399.30304	428.69647	3.4254675	433.6725	425.0795	537.01544	4.8902264	544.58203	532.383	558.5785	4.1696706	564.6167	554.05597	63806.80959010124
484	5648.2334	622.2862	6550.5156	4626.317	10153.451	1321.6038	10876.336	6240.226	1000.0	1000.0	2420000	1106.5299	94.63427	1249.898	-9.782865	-1110.6998	49.081905	404.98087	3.7929132	411.02118	400.84338	430.62085	3.5107398	435.242	426.49542	536.234	5.222069	545.54193	531.3614	558.2305	4.429434	566.22974	553.7477	63943.744210481644
485	6444.086	312.34183	6831.258	5968.8716	10214.756	1691.2866	10990.837	5153.3857	1000.0	1000.0	2425000	1107.8766	94.34357	1247.3782	42.52912	-1112.1858	46.497505	406.92212	11.3053875	423.63324	391.61163	431.6499	9.878452	446.44424	418.74316	540.5111	12.625063	558.1176	521.481	561.52966	11.191353	577.2434	544.88214	64081.04307818413
486	6674.742	262.37952	6955.36	6205.715	9998.683	1513.4401	10916.897	5624.1	1000.0	1000.0	2430000	1108.561	94.730804	1252.2871	18.389565	-1112.7521	47.4086	402.50458	4.783336	407.4782	395.13428	427.61362	3.992226	432.18918	421.4831	536.5686	6.04194	541.5411	527.199	558.07605	5.376399	562.9475	549.9405	64218.23047327995
487	6429.026	583.1651	6900.8857	5425.204	10517.8	1593.602	11305.984	5755.528	1000.0	1000.0	2435000	1109.2715	96.69905	1251.0457	-14.622251	-1113.5507	49.4247	405.36115	10.111565	417.75812	388.62756	430.62616	9.098083	442.33722	415.09116	538.14526	11.249061	548.8972	522.4688	559.6268	10.052569	569.941	544.79724	64355.96405124664
488	6522.355	510.35086	7348.8496	5918.63	10006.878	1827.7771	10758.676	4529.767	1000.0	1000.0	2440000	1110.216	96.236336	1250.2278	-27.062145	-1114.104	47.375225	406.42996	7.302209	419.57532	398.06616	431.34735	6.697923	442.83078	422.52286	539.3369	7.5731835	553.86334	533.81665	560.6634	6.899511	573.8934	556.0291	64493.18469262123
489	6745.2646	159.80237	7002.259	6531.3755	10870.896	130.55878	11089.978	10694.507	1000.0	1000.0	2445000	1109.615	97.1523	1255.2947	14.682394	-1113.8392	48.860676	404.59955	2.9627955	408.45743	399.9494	429.31372	2.8928728	432.97644	424.93326	538.96985	2.867492	543.0862	534.47034	560.0728	2.4242284	563.8158	556.4102	64630.31375360489
490	6690.061	245.57758	6973.92	6238.3496	10808.352	167.59357	11056.393	10419.874	1000.0	1000.0	2450000	1109.8146	94.78567	1252.2705	20.96992	-1113.9656	47.08256	404.59186	9.528136	416.98697	391.56458	429.2495	7.9979434	439.4086	418.27545	539.13934	11.88557	555.38983	522.7464	560.2352	10.312578	574.1445	545.9883	64767.155969142914
491	6457.6187	294.84622	6772.2915	5932.1523	10647.457	133.85843	10823.451	10416.663	1000.0	1000.0	2455000	1109.912	95.9542	1250.7349	30.498257	-1114.1683	45.18393	411.32233	10.901393	419.51306	390.31937	435.45132	9.97693	443.00858	416.29428	545.65375	10.686658	553.5643	524.80225	566.2749	9.875726	573.6181	547.05194	64904.67036533356
492	6731.593	238.38252	7068.7065	6413.526	10820.975	157.18144	11131.256	10599.28	1000.0	1000.0	2460000	1110.4008	94.5062	1255.1321	56.716454	-1114.6542	47.82476	412.85992	3.0232282	415.82114	407.9962	436.73056	2.9351928	440.19977	432.19382	547.942	3.001994	551.3884	543.1443	568.1102	2.4562693	570.4368	564.07355	65042.668561697006
493	6693.5444	498.5209	7240.6772	5781.318	10490.916	104.757805	10661.962	10335.907	1000.0	1000.0	2465000	1111.3988	90.70599	1246.9597	21.056515	-1115.5214	46.253704	403.57654	5.003291	408.84567	394.5991	428.2425	4.437291	433.69437	420.66092	538.63776	5.727268	543.12	527.6673	559.69006	5.065006	563.3734	550.027	65179.6431992054
494	6450.756	622.79395	7574.348	5712.3535	10366.005	362.81494	10839.526	9585.609	1000.0	1000.0	2470000	1111.4891	90.42741	1253.9742	18.906965	-1115.6758	46.699856	404.39737	4.590512	411.09918	397.08502	428.92398	4.122581	434.6795	422.51532	539.82043	5.3143415	547.91785	531.54596	560.53	4.6232343	567.3052	553.0174	65317.22143363953
495	6316.8364	465.83334	7010.2207	5780.8706	10904.367	182.18835	11162.605	10588.283	1000.0	1000.0	2475000	1111.4227	92.557175	1260.2201	24.393456	-1115.511	47.340405	409.6247	3.8789527	413.82806	402.7963	434.27734	3.3826466	437.7062	427.9351	542.8752	5.2261343	548.55493	536.4034	564.14594	4.3651915	569.0191	558.4454	65454.12345814705
496	6522.1533	284.3394	6872.1787	6057.817	10295.252	1695.177	11352.869	5319.726	1000.0	1000.0	2480000	1112.1576	92.777855	1251.9166	13.634918	-1116.3622	47.65781	409.26068	4.7211194	414.91528	403.4114	433.62274	3.909815	438.7154	428.68494	543.563	6.1461854	551.79926	536.1593	564.07227	5.3003726	570.91235	557.6055	65590.97240328789
497	6323.264	629.1408	6710.91	5069.9766	10822.038	108.04755	11068.216	10679.986	1000.0	1000.0	2485000	1113.1836	91.858185	1256.4086	29.01743	-1117.6353	47.83826	404.0973	8.736491	413.5368	389.4157	429.18457	7.9245443	437.37164	415.94705	537.6284	8.776755	548.5237	522.7235	558.9699	7.9814305	568.51227	545.4583	65728.19625091553
498	6737.167	38.320213	6807.0767	6699.1953	10756.205	175.38873	11075.757	10523.758	1000.0	1000.0	2490000	1113.4131	93.68816	1254.1143	59.42974	-1117.647	47.091488	405.00815	5.305853	414.23993	397.8799	429.33096	4.3025765	436.91272	423.75568	540.76025	7.0135646	552.5987	530.71533	561.2606	6.2000723	571.6396	552.26953	65865.47938299179
499	6242.4673	575.91626	6904.626	5175.6846	10878.545	145.82599	11178.468	10694.614	1000.0	1000.0	2495000	1113.8373	93.17692	1252.7604	59.685787	-1117.9644	46.877075	407.81598	7.9958253	416.55508	396.93814	432.53116	6.7592144	439.8471	422.76367	541.62823	10.227163	556.0609	530.4854	562.4503	8.770506	574.4015	552.49426	66003.44095873833
500	6825.711	259.51434	7046.5933	6341.849	9605.607	3139.526	10825.281	194.06685	1000.0	1000.0	2500000	1115.2205	91.75366	1260.2623	33.995495	-1119.4727	48.357124	399.46344	5.778431	410.09772	393.62805	424.22354	5.060845	433.26007	418.16122	535.63806	6.699391	547.9895	528.2055	556.61975	5.793486	567.3835	550.5567	66141.68945884705
501	5997.214	1210.3899	7218.0664	3687.9705	10676.209	129.21974	10880.738	10469.867	1000.0	1000.0	2505000	1116.9847	91.75171	1259.818	49.274696	-1121.3925	48.753994	404.77414	7.737937	417.49725	395.21054	430.41113	7.4164085	442.1277	420.87924	535.9913	8.861979	548.26025	524.52124	558.2084	7.4804325	569.5938	550.36285	66279.36335754395
502	6374.5376	371.12613	6916.7944	5814.1426	10861.365	139.48848	11068.395	10653.671	1000.0	1000.0	2510000	1118.7882	92.392105	1266.5839	50.7232	-1123.3474	48.576817	410.93832	7.819093	425.55838	404.05536	434.85822	7.130298	448.28445	428.83054	546.5609	7.706294	560.6508	539.01416	567.00964	7.015444	579.942	560.2336	66417.36858820915
503	6671.703	418.46127	7087.671	5886.819	10333.015	531.3172	10860.495	9278.109	1000.0	1000.0	2515000	1120.8186	91.848114	1544.1327	63.58271	-1125.016	50.412407	409.4087	5.9860406	418.09213	400.79684	433.62335	5.1866636	440.46255	425.7302	544.32654	7.2243843	556.9387	536.0654	564.76495	6.2495522	575.55133	557.3385	66555.04903483391
504	6519.4917	585.6474	7249.588	5514.6855	10888.403	137.01802	11104.17	10610.225	1000.0	1000.0	2520000	1122.714	91.14285	1270.6215	103.73545	-1126.9108	48.114376	411.66046	6.398791	422.51514	403.04602	435.72452	5.829346	445.48538	427.88547	546.4581	6.454879	557.616	537.57806	566.6193	5.8791623	576.7413	558.5228	66692.35175538063
505	6569.2744	405.655	7153.2725	5882.7295	10064.939	1978.1354	11094.631	4295.84	1000.0	1000.0	2525000	1124.0513	91.779785	1266.6953	109.685104	-1128.443	48.29586	406.0078	4.366723	413.6326	400.25143	430.71964	3.948142	437.22992	425.0905	540.3001	4.624462	549.22015	535.9147	561.2602	4.1377163	569.0478	556.83435	66831.62201690674
506	6528.344	394.8719	7041.722	5906.5537	10615.529	1061.7689	11198.993	7467.2007	1000.0	1000.0	2530000	1126.14	90.94552	1273.7703	52.255367	-1130.7212	48.119724	408.64923	5.4285975	417.80542	401.06696	433.47647	5.474315	442.90582	426.29077	541.682	3.920528	546.97516	534.79877	562.877	3.774877	568.4345	556.6002	66969.07890486717
507	6440.1553	322.25104	6874.467	6087.5503	9338.227	3515.2104	11207.906	712.51025	1000.0	1000.0	2535000	1127.7722	91.73916	1272.8162	60.68725	-1132.3391	50.257717	405.68668	5.4422007	415.25702	399.87668	430.7208	4.8959203	439.6684	426.26892	538.98047	5.8330693	547.45636	530.35516	560.4194	5.314637	568.5325	552.9571	67107.22803139687
508	6328.044	484.90042	6829.262	5575.797	9548.514	2609.3528	10966.446	1834.6831	1000.0	1000.0	2540000	1128.6542	93.36154	1274.7827	73.717575	-1133.0645	50.14793	401.22635	4.463017	406.74234	396.0477	426.59537	4.2366104	431.82523	421.09543	534.76733	4.4380474	541.5224	529.0675	556.33826	3.9438112	562.043	551.28204	67245.53022789955
509	6226.6167	568.04663	6929.69	5196.059	9775.99	1385.8174	10703.876	5917.811	1000.0	1000.0	2545000	1130.6924	91.66606	1277.129	-3.3574162	-1135.0942	49.739143	407.86978	4.0450974	413.04437	400.9714	432.17816	3.4774494	436.27066	426.2073	542.81415	5.0448947	550.4567	534.6974	563.3126	4.345763	569.6229	556.17065	67382.5224108696
510	6764.0537	407.83722	7124.5664	5975.342	10374.202	1722.3759	11360.993	5325.844	1000.0	1000.0	2550000	1131.6926	91.43239	1278.2942	99.14439	-1136.2394	50.003437	423.7312	11.556024	435.01248	405.86023	446.03622	10.06682	456.1907	430.4881	560.64197	13.113405	572.5983	540.6936	579.2638	11.756634	590.36194	561.42377	67520.14610624313
511	6365.1416	315.32224	6706.599	5833.5254	9155.396	3180.9124	11094.24	2028.1077	1000.0	1000.0	2555000	1131.5646	93.25348	1281.2653	83.0774	-1135.967	49.340057	417.90372	3.7745605	423.31396	414.10376	440.8094	3.4412837	445.36505	436.9332	554.7684	4.2573957	561.9798	550.6732	574.0495	3.7988722	580.26166	570.36896	67659.33832001686
512	6574.5244	313.231	7058.6953	6195.115	10563.161	708.841	10971.575	8456.586	1000.0	1000.0	2560000	1132.073	94.524185	1281.0785	89.207726	-1136.6754	48.583	413.80084	5.897889	419.80453	405.48862	437.06357	5.403716	442.27856	429.51273	550.87164	5.915156	557.7986	542.2779	570.55927	5.3339815	576.6816	562.84766	67798.4828388691
513	6578.8984	70.732	6688.582	6519.5996	10280.292	2468.9375	11289.63	2881.2476	1000.0	1000.0	2565000	1133.7003	93.53481	1282.6548	117.30477	-1138.2932	49.705555	420.66446	8.728791	433.47498	409.26144	443.69547	7.7912455	454.91885	433.67706	555.88574	9.380546	570.4563	543.5483	575.37585	8.427319	588.3678	564.2085	67936.41385602951
514	6547.1045	136.91913	6819.5303	6464.2363	10840.713	836.42114	11455.31	8406.157	1000.0	1000.0	2570000	1135.3047	92.93042	1286.7439	80.837585	-1139.8119	51.492146	418.95978	8.716649	435.02237	411.1536	441.95685	7.8212547	456.4427	434.9032	554.9798	9.161181	571.56836	545.784	574.2484	8.252774	589.2801	566.23975	68074.12723374367
515	6615.6274	657.18005	7577.261	5590.6313	10061.277	2931.5203	11332.033	1368.3647	1000.0	1000.0	2575000	1136.3867	93.44983	1280.6312	24.280869	-1141.0459	50.789734	414.64023	7.6710186	423.29272	401.56857	438.21198	7.37373	447.2664	426.499	550.172	6.8469586	555.2098	536.68823	570.28815	6.356582	575.3945	558.072	68211.20359969139
516	6644.9624	172.58179	6881.752	6432.5903	10515.995	117.64303	10796.063	10399.385	1000.0	1000.0	2580000	1137.2212	92.44893	1287.8169	34.427696	-1141.6464	50.36104	412.5876	6.9527526	419.60248	400.74744	436.5612	6.329684	443.11014	425.7852	547.28564	6.9250636	554.2728	535.5016	567.60974	6.329011	573.8845	556.87506	68348.79283881187
517	6742.579	172.05942	6983.598	6470.7666	10016.936	2123.1248	10916.549	3663.8613	1000.0	1000.0	2585000	1138.4696	90.48722	1282.1069	104.95185	-1142.9261	50.247364	407.8941	5.8515034	418.0063	401.2911	432.15732	5.530143	441.95114	426.40878	543.17175	5.146161	550.8801	535.80457	563.79913	4.7536144	571.25287	557.3074	68486.30813241005
518	6821.4634	476.62982	7333.851	5917.4478	9344.385	2866.0867	11198.872	2979.4653	1000.0	1000.0	2590000	1138.7875	90.29085	1284.8927	50.868393	-1143.4098	47.8285	407.4974	7.251805	417.29874	395.88718	431.63867	6.4526324	439.69348	420.92746	543.1	7.9880295	556.0832	532.18933	563.44604	7.223632	574.80853	553.0555	68624.67299675941
519	6672.171	300.27872	7187.217	6283.207	10565.156	369.22882	10879.051	9538.12	1000.0	1000.0	2595000	1139.741	87.97665	1286.1213	165.97855	-1144.2554	48.823063	410.32162	7.3285418	423.5056	401.62344	434.59003	6.547201	446.61734	427.12637	544.7871	8.024254	557.8597	534.30206	565.3207	7.2369394	577.5204	556.172	68761.6303422451
520	6505.3843	220.99419	6765.271	6214.293	10723.021	89.25676	10853.07	10548.791	1000.0	1000.0	2600000	1140.6887	87.58602	1286.2666	102.29516	-1145.2653	50.141045	421.27582	6.017875	427.61618	410.09818	443.91666	5.304416	449.7595	434.37885	558.03906	6.9556947	564.536	544.5155	577.04504	6.113825	582.8978	565.2414	68899.34276628494
521	6735.6772	292.5653	7248.998	6431.9985	11119.348	156.365	11314.019	10808.82	1000.0	1000.0	2605000	1141.6318	86.23161	1289.909	146.24661	-1146.2762	48.419006	416.27817	9.004335	430.91245	405.49338	439.49487	8.088918	452.43857	429.6748	552.4246	9.289329	567.79865	541.55804	571.8151	8.692658	586.094	561.4038	69037.218739748
522	6615.9336	301.89313	6861.2515	6022.524	10905.872	468.60773	11365.853	9687.389	1000.0	1000.0	2610000	1142.1025	86.75392	1287.8842	217.42807	-1146.432	48.16732	420.70392	2.5550601	424.64066	417.58337	443.0691	2.4592779	446.45776	440.22812	558.4496	2.4689155	562.99585	555.46063	577.13184	2.2092607	581.1428	574.4256	69175.31548857689
523	6670.0967	457.12454	7291.398	6137.5947	10288.51	1022.5373	10899.294	7261.267	1000.0	1000.0	2615000	1142.4321	86.37127	1287.7279	208.0433	-1146.9476	48.794327	415.0031	6.31673	424.56604	407.05014	438.26288	5.5690527	446.02353	431.10925	551.72253	7.345146	564.456	543.33636	571.2968	6.572163	582.5683	563.64307	69314.28330421448
524	6493.042	359.49716	6772.6416	5803.919	10925.127	307.3527	11283.982	10168.09	1000.0	1000.0	2620000	1142.8069	86.094604	1285.6743	188.3618	-1147.3708	49.52009	416.1796	6.232281	424.32834	407.51425	439.73248	5.4157605	447.5439	432.72296	551.175	7.374281	559.7302	539.7101	571.034	6.502953	578.25385	561.02155	69453.75384640694
525	6611.5483	391.8812	6974.501	5927.0024	10512.2295	225.83978	10816.205	10102.648	1000.0	1000.0	2625000	1143.697	86.02244	1289.4088	225.1541	-1148.2839	48.774235	417.1585	7.736579	431.05508	409.6769	440.4878	7.374229	453.57132	433.46762	552.8159	6.6968493	565.0869	545.54443	572.4864	6.362319	584.03485	565.49347	69591.64398860931
526	6694.155	180.64728	6868.2935	6370.743	10777.389	678.3413	11395.261	9172.384	1000.0	1000.0	2630000	1144.7953	86.05052	1290.3873	249.97203	-1149.4564	50.794113	416.06488	7.8871326	424.72922	406.39566	439.4586	7.222824	446.84296	430.6585	551.8124	8.116351	562.2416	541.9669	571.3233	7.3856816	580.4438	562.32764	69730.77865862846
527	6445.3125	271.126	6705.6924	5938.968	10761.99	736.38873	11140.568	8595.063	1000.0	1000.0	2635000	1145.3613	85.391335	1294.5211	254.56213	-1149.7456	48.968704	420.32147	4.9389696	428.9502	414.1509	443.12198	4.4088635	450.42633	436.85968	556.96643	5.5534225	566.55237	551.2651	575.93463	4.8305492	584.4451	571.77814	69869.28170156479
528	6344.049	266.67932	6559.968	5839.0693	8429.066	3572.302	11673.654	992.467	1000.0	1000.0	2640000	1145.2947	84.46212	1291.9899	275.19272	-1149.6855	49.898785	412.06097	7.064285	424.94373	405.21262	435.91162	6.4357243	447.5951	429.6215	547.3889	7.2282624	560.4304	541.2195	567.55536	6.5264816	579.2774	561.83136	70007.8368229866
529	6273.4263	292.10098	6771.8027	5908.2534	10893.406	102.062195	11019.577	10717.096	1000.0	1000.0	2645000	1145.0706	83.235634	1289.6165	285.65536	-1149.5981	48.617588	419.1828	5.9141974	428.44766	413.53964	442.7365	5.522774	452.08426	437.81314	553.35284	5.654819	560.8068	547.3777	573.3522	4.9444194	579.4317	568.1979	70146.4424443245
530	6307.0605	570.00574	6795.458	5193.418	9678.267	2537.3982	10861.336	2130.0989	1000.0	1000.0	2650000	1144.968	82.5848	1286.2565	329.05646	-1149.4972	49.629925	414.06598	7.42582	423.29086	402.8683	438.12613	6.8008323	447.11002	427.70285	547.84607	7.5291157	554.95905	537.2907	568.3284	6.866712	575.4199	558.81537	70285.23360681534
531	6698.1616	192.51337	6914.03	6343.505	10591.091	261.98193	11012.772	10227.587	1000.0	1000.0	2655000	1145.3357	81.26548	1291.251	327.75647	-1149.9576	48.169075	410.1805	8.85518	423.045	396.9217	434.24323	7.59218	445.17892	422.94662	545.4154	10.354936	560.8361	530.2205	565.7486	9.151799	579.3749	552.29193	70423.70548510551
532	6427.5205	272.59186	6915.56	6084.722	10232.2	2683.8833	11344.41	2209.2588	1000.0	1000.0	2660000	1145.6133	79.31757	1290.2396	364.5048	-1150.0171	48.018787	410.68658	6.951101	422.12704	402.40237	434.76547	6.231989	444.5748	427.08682	545.75146	7.287466	559.0504	538.0272	565.91345	6.646241	577.8112	558.77094	70562.66481232643
533	6650.204	311.99185	6986.3438	6152.1294	10287.283	1606.712	11129.991	5634.108	1000.0	1000.0	2665000	1145.8398	78.84528	1289.1084	420.72302	-1150.3301	47.91543	416.37604	6.217114	428.1692	410.67685	439.71353	5.8788133	450.55292	433.99957	552.30054	5.613084	563.4343	548.2033	571.72986	5.474609	582.5371	567.47235	70701.348487854
534	6643.88	189.55019	6802.501	6389.2153	11145.02	442.38196	11574.255	9998.75	1000.0	1000.0	2670000	1146.056	78.50069	1290.4966	424.47458	-1150.6578	48.17253	412.18564	1.608376	415.03738	410.4212	435.6688	1.60053	438.2088	433.8379	548.88837	1.64265	551.96747	547.40533	568.7531	1.4596289	571.55865	567.647	70839.98054647446
535	6427.8076	451.35196	6909.906	5681.6978	10048.802	1137.4545	10663.657	6712.504	1000.0	1000.0	2675000	1146.8821	77.20575	1289.6333	423.10904	-1151.226	47.92177	423.21332	8.602008	434.1469	412.345	445.87363	7.859192	455.74963	435.46194	559.17316	8.567942	570.3753	548.19275	578.29675	7.8377	588.5222	568.8271	70979.33974337578
536	6606.9023	128.52791	6750.694	6440.8306	9925.268	2869.1165	11131.228	1329.1278	1000.0	1000.0	2680000	1147.1312	76.54473	1293.7942	489.23602	-1151.7028	46.461506	416.8086	7.274811	430.0941	410.71985	440.0766	6.6974835	452.15952	434.3781	552.85974	7.158562	566.0104	546.76135	572.3385	6.508175	584.2197	566.8492	71118.93690657616
