Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	AverageEpVarUncertainty	StdEpVarUncertainty	MaxEpVarUncertainty	MinEpVarUncertainty	AverageEpVarUncertaintyClipped	StdEpVarUncertaintyClipped	MaxEpVarUncertaintyClipped	MinEpVarUncertaintyClipped	AverageEpStdUncertainty	StdEpStdUncertainty	MaxEpStdUncertainty	MinEpStdUncertainty	AverageEpStdUncertaintyClipped	StdEpStdUncertaintyClipped	MaxEpStdUncertaintyClipped	MinEpStdUncertaintyClipped	Time
454	6194.786	316.8751	6663.7847	5714.7	9529.475	1369.3921	10577.222	5503.9023	1000.0	1000.0	2270000	985.1643	68.13766	1108.9603	225.43304	-989.0888	43.446888	416.14703	2.3860965	420.61026	413.72357	438.60483	1.8697137	441.6911	436.32593	555.9042	4.598369	564.0062	550.6347	572.9954	3.7457845	579.78864	568.78876	59099.063443899155
455	6132.376	244.10983	6552.441	5821.3677	10425.347	204.49194	10696.822	9881.0	1000.0	1000.0	2275000	985.3042	68.47276	1112.1797	227.29414	-989.0184	43.5986	411.95526	7.4300065	423.6948	400.72818	434.5254	6.7841654	445.1191	424.23694	552.95544	7.1272383	564.69446	542.50433	569.88885	6.832056	581.4177	560.22815	59235.02140855789
456	5743.0615	331.8334	6137.6685	5132.9214	10564.499	145.57161	10928.278	10395.653	1000.0	1000.0	2280000	985.84393	68.040215	1115.7595	210.12575	-989.5574	39.256992	418.84003	6.243078	423.56866	406.68378	441.33502	5.5553474	445.76562	430.47336	558.00073	7.033765	565.0714	544.809	575.0109	6.373804	580.6815	562.77985	59370.29107379913
457	5964.5254	333.38806	6462.3955	5588.6543	9399.959	2288.2898	10366.758	2541.596	1000.0	1000.0	2285000	985.7539	68.0329	1110.7784	194.54602	-989.5618	38.95143	420.15216	3.8385525	426.94345	415.93875	442.12964	4.040576	449.43576	438.3385	560.3011	2.5331757	563.4805	555.94183	576.945	2.5142603	580.52295	572.7952	59505.50786328316
458	6019.7686	296.34955	6518.225	5689.7085	10428.413	97.72216	10562.766	10261.255	1000.0	1000.0	2290000	986.43445	67.24071	1112.8208	204.45221	-990.3572	38.506023	418.4792	7.52248	432.8752	412.40955	440.50073	6.900477	453.65927	434.98236	558.9564	7.675202	572.8798	551.1474	575.73773	7.1494174	588.8489	568.83307	59641.53784751892
459	6154.124	357.46225	6586.9277	5559.7393	10327.836	86.984985	10422.166	10132.712	1000.0	1000.0	2295000	986.6362	67.37	1113.7102	198.99149	-990.283	38.91996	413.4651	10.089854	428.8161	399.16333	436.29288	8.4850235	449.27255	423.813	553.2401	12.512136	571.8353	537.1992	570.59534	11.05141	587.3247	556.2075	59776.97795891762
460	5711.888	309.5383	6064.954	5248.7373	10742.476	141.68893	11010.128	10535.59	1000.0	1000.0	2300000	987.30566	66.72862	1114.0525	219.18687	-991.1627	42.74671	413.16754	4.444991	419.87018	408.5661	436.64795	4.1452603	442.86697	432.5684	551.089	4.0623665	557.0373	545.9698	568.8048	3.79551	574.4039	564.1485	59913.183470487595
461	6680.302	365.61804	6962.0913	5970.9883	10323.788	121.77131	10463.171	10020.01	1000.0	1000.0	2305000	987.5783	67.32838	1112.1896	241.99394	-991.4936	42.79994	417.78207	2.7995863	422.04666	414.2169	439.648	2.5192513	443.23663	435.75067	558.98975	3.5786738	563.72	553.99133	575.651	3.2584634	580.12305	571.31683	60048.38288521767
462	6127.38	157.445	6420.4717	5955.055	10272.59	506.742	10618.437	8817.314	1000.0	1000.0	2310000	988.05096	67.74123	1113.1742	224.10889	-991.943	41.780006	419.7417	6.891137	428.5553	407.99753	441.85773	5.852439	449.4245	431.86658	559.81525	8.218869	569.84576	545.84125	576.50916	7.282292	585.56384	564.1573	60184.07191681862
463	5928.7646	315.12677	6353.3237	5548.335	9311.987	2977.7021	10437.433	382.51828	1000.0	1000.0	2315000	988.5967	67.92278	1115.1926	231.22711	-992.3932	38.270527	416.57196	9.674663	430.7864	408.62363	438.73926	8.317858	451.27307	431.50687	557.13446	11.445828	572.67554	545.02747	574.0519	9.892705	587.8081	564.1736	60318.81324028969
464	5207.663	2136.9475	6912.909	1030.0529	9345.21	2669.3704	10452.307	1350.6154	1000.0	1000.0	2320000	989.0161	69.37354	1113.0964	203.24034	-992.7716	41.3058	403.83777	13.013724	417.84067	379.53336	428.63858	8.657797	440.03998	413.70062	539.1284	25.278648	557.7825	489.2943	559.16046	19.182217	574.8307	521.67145	60454.80110621452
465	6225.2095	243.93839	6492.7734	5927.956	9759.717	1699.373	10594.442	4682.663	1000.0	1000.0	2325000	988.83276	72.10109	1112.6396	208.06783	-992.5777	41.596977	409.06146	9.708762	419.46747	393.68002	432.28815	8.689625	441.74496	418.6473	548.4902	10.164877	559.146	532.02094	566.01404	9.051811	575.6692	551.6253	60590.94551253319
466	6263.1436	353.92087	6902.6055	5884.637	10513.404	77.9578	10670.561	10409.451	1000.0	1000.0	2330000	989.0293	73.8982	1116.4865	164.65477	-993.0255	41.609226	416.31598	7.0687294	425.46295	404.87094	438.15527	6.382589	446.36914	427.60577	558.1293	7.106789	567.11	547.0411	574.53723	6.6864767	582.87616	564.0117	60727.167001247406
467	6142.696	108.4136	6321.5957	6031.135	10255.393	128.41312	10399.808	10029.054	1000.0	1000.0	2335000	988.77484	75.249435	1109.8267	97.7264	-992.5907	42.42745	417.33667	5.6980495	427.2626	410.64124	439.50644	4.896146	447.72855	434.1841	557.67377	6.9924693	569.9768	548.3992	574.6867	6.117806	585.5043	566.77136	60862.51279616356
468	6227.7183	148.49654	6445.5615	5983.358	10449.185	172.6575	10745.048	10145.568	1000.0	1000.0	2340000	989.0065	75.47008	1118.9519	96.028076	-992.9085	41.49733	420.7879	4.639495	426.08203	413.8981	442.62167	4.204753	448.1545	436.199	560.9215	5.1940246	569.026	554.5626	577.816	4.6722736	584.87384	571.6849	60998.28898644447
469	5974.687	543.9257	6681.22	5113.6465	10412.592	109.98207	10578.401	10194.789	1000.0	1000.0	2345000	989.6301	76.06838	1117.5857	10.6744175	-993.5411	41.934135	419.48578	5.2315135	428.2103	413.30426	441.7376	4.7464776	449.20978	435.5279	559.1098	5.811668	569.468	553.4563	575.9977	4.8617287	584.5734	571.7285	61133.89389419556
470	5998.6226	208.75021	6176.689	5608.424	10282.437	153.07114	10586.993	10123.798	1000.0	1000.0	2350000	989.6613	77.03105	1111.146	-69.65291	-993.5207	42.790524	418.76324	5.405139	426.66666	410.4123	440.73053	4.872403	447.84155	433.3522	559.4001	5.6431413	567.51074	549.98926	575.9967	5.256588	583.79724	567.5836	61269.22417449951
471	6208.831	369.34747	6735.191	5694.732	10661.846	180.23497	11009.823	10394.819	1000.0	1000.0	2355000	989.7883	76.38391	1115.5997	17.807682	-993.2754	41.555576	414.5086	5.1426105	420.5724	407.62543	436.8523	4.7031884	442.06577	430.7219	554.70984	5.3021464	561.8296	547.2131	571.9601	4.8714213	578.23694	565.1026	61404.72384238243
472	6000.4243	201.91508	6345.8193	5788.962	10407.623	145.41234	10702.258	10183.296	1000.0	1000.0	2360000	989.22833	75.76433	1114.0309	48.636314	-992.8168	41.199657	420.68448	4.6320376	427.8477	413.5617	443.1447	4.041003	449.508	437.26398	558.9079	5.1823916	565.96497	550.0095	576.29144	4.632607	582.6059	568.2292	61539.562844753265
473	6103.4224	323.6674	6539.9614	5645.1987	10139.941	109.25741	10309.992	10011.4	1000.0	1000.0	2365000	988.46246	76.71886	1112.3656	47.5329	-992.2222	38.508797	416.84433	4.2117767	420.90875	410.72134	440.05527	3.9055486	443.97458	434.49094	553.9558	4.1281886	558.2689	547.58276	571.8577	3.8400316	575.69434	565.9859	61675.00778245926
474	5462.1973	1151.4789	6373.5034	3252.8784	10518.806	196.16348	10885.244	10150.275	1000.0	1000.0	2370000	987.7116	77.79418	1113.5457	30.87671	-991.2542	41.482548	415.9583	6.00323	425.20126	406.3994	439.80942	5.9899583	447.44232	429.81708	550.8858	7.2188025	562.5007	541.32544	569.8258	5.976793	580.2803	564.0355	61810.96455049515
475	6222.831	304.58304	6608.8276	5873.504	10287.254	129.50452	10514.4375	10105.635	1000.0	1000.0	2375000	987.087	79.08639	1109.3433	18.01957	-990.7028	40.21544	421.62964	8.566105	432.32825	412.19168	443.73788	7.48236	453.39682	435.2306	560.8602	9.788024	572.0748	548.2647	577.88464	8.928903	588.26526	566.35614	61947.01371049881
476	5933.1577	277.0241	6335.4365	5564.709	10267.177	743.9388	10719.0625	8065.2437	1000.0	1000.0	2380000	986.8713	77.38012	1111.1304	-43.454193	-990.8331	40.467655	419.59644	4.84525	424.57822	410.44772	442.04718	4.373774	446.1756	433.8096	558.51953	5.141176	564.86835	549.16254	575.73157	4.725448	581.1815	566.9101	62083.10388302803
477	5841.309	429.3744	6373.078	5090.619	8753.619	1813.5403	10096.531	4507.9277	1000.0	1000.0	2385000	986.89276	77.2208	1118.7539	9.593067	-990.7523	43.79205	419.30942	8.3186245	435.72638	413.96683	442.61368	7.1939898	456.90723	437.6397	555.43713	10.060348	573.5759	544.30646	573.51306	8.889572	590.22546	564.77014	62219.53816509247
478	5652.5693	522.1169	6410.1304	4839.8203	10224.426	269.17337	10702.259	9659.418	1000.0	1000.0	2390000	989.0017	77.01412	1112.3228	20.806667	-993.0005	45.887184	427.30624	7.2022142	435.4033	416.43433	449.5559	6.447675	457.52707	440.4116	564.24915	8.771087	576.0947	550.7398	581.67725	7.285878	591.17505	570.25183	62354.5381166935
479	6067.5146	790.48615	7011.8833	4667.209	10393.708	234.83807	10559.26	9873.581	1000.0	1000.0	2395000	988.8581	75.73461	1112.9213	88.98093	-992.4546	45.935913	422.8733	4.497343	427.13135	414.19278	444.43	4.4558315	448.1101	435.7144	563.68616	3.3643167	568.37616	557.9243	579.89307	3.3887947	583.97906	573.68243	62489.70859050751
480	5921.114	392.8401	6400.485	5444.749	10274.301	152.7549	10523.1455	9991.916	1000.0	1000.0	2400000	987.4188	74.23238	1112.042	102.70803	-991.0437	44.6202	418.09903	1.966767	420.17972	414.77594	440.90692	2.3671181	443.2203	436.6694	556.35876	0.9847853	557.2485	554.6416	573.6544	0.98210984	574.89044	572.6163	62625.35377883911
481	5951.882	484.0784	6381.503	5115.666	10411.716	152.23494	10607.352	10127.557	1000.0	1000.0	2405000	986.1542	73.30298	1107.0591	170.86208	-989.8339	42.006577	423.10733	6.625561	430.98773	411.74548	445.87753	5.56499	453.02875	436.95117	559.46814	8.640763	567.4633	543.0233	577.16504	7.4356093	584.46265	563.18744	62760.43296599388
482	6406.1045	99.65044	6516.969	6226.39	10536.811	173.84	10779.853	10279.704	1000.0	1000.0	2410000	985.5218	73.14559	1110.7399	106.97273	-989.2362	39.816467	415.87924	7.851887	424.7096	401.2389	438.6564	6.9854155	446.40515	425.5394	554.7636	8.453499	564.5369	539.61	572.119	7.6994114	581.08215	558.153	62896.048671245575
483	6248.939	299.1883	6739.5894	5838.6685	10557.63	195.99336	10821.972	10170.533	1000.0	1000.0	2415000	985.1427	73.300224	1109.4475	94.250244	-988.6777	42.9534	423.98584	5.0416985	433.37885	418.19238	446.2199	4.491795	454.33862	440.5064	562.0733	5.862407	572.8471	556.5863	579.19684	5.162778	588.7744	575.00055	63031.075961351395
484	6200.01	234.54555	6437.4785	5778.2407	9959.433	119.45433	10219.134	9784.066	1000.0	1000.0	2420000	985.263	72.977165	1107.2937	102.649925	-989.0478	42.000763	430.70663	7.880537	437.74973	420.63715	452.0959	6.97254	458.4732	442.86795	568.9743	8.822663	578.4557	557.56647	585.58545	7.934176	593.8204	575.5562	63166.166806936264
485	5835.3486	415.5151	6335.351	5342.5864	10449.846	116.60821	10711.568	10291.207	1000.0	1000.0	2425000	985.2091	73.89941	1110.9583	66.31699	-989.0137	42.121063	428.4497	4.571841	435.9513	421.67957	450.3666	4.094729	456.8508	443.91574	565.77026	4.8517146	573.909	560.4266	582.7614	4.285013	590.17676	577.5045	63302.221147060394
486	6131.1885	148.92265	6412.642	5995.67	10533.027	177.78767	10820.846	10225.385	1000.0	1000.0	2430000	985.508	74.0758	1111.6798	95.40784	-989.2272	45.41836	424.54224	6.143002	434.90808	415.68683	446.9986	5.817269	456.8145	438.95502	561.9487	5.8596516	570.94696	553.3687	579.32947	5.369981	587.62415	571.101	63438.01902413368
487	6165.2686	198.92883	6438.876	5832.095	10374.743	104.10717	10561.888	10182.638	1000.0	1000.0	2435000	985.312	74.70225	1105.5299	120.18571	-989.0063	43.456657	425.5769	4.536924	431.03015	418.37286	447.87744	4.303909	453.9579	441.4634	562.91907	4.5089927	568.4952	555.2785	580.00433	3.9531188	584.6088	573.2525	63573.38214683533
488	6147.904	239.78812	6443.5483	5856.9395	10368.355	190.8934	10649.315	10068.054	1000.0	1000.0	2440000	985.08203	75.39441	1105.6807	152.47656	-988.8729	45.10598	425.3524	10.99762	439.216	406.37793	447.32578	9.746258	460.1708	430.79736	563.6588	11.730472	576.0501	542.5396	580.3458	10.624332	592.3494	561.42224	63708.91488194466
489	6378.34	261.11783	6761.8486	5987.0107	10503.889	61.18855	10599.036	10410.367	1000.0	1000.0	2445000	984.82153	75.24822	1112.2659	193.39418	-988.6301	40.78048	426.4964	6.6930285	434.09973	416.24182	448.3404	5.9883556	455.06964	439.33612	564.7919	6.9954433	572.94525	553.4842	581.6096	6.5686345	589.06305	570.9464	63843.8713080883
490	6269.6235	319.80664	6736.222	5908.477	10373.836	120.28566	10657.92	10253.162	1000.0	1000.0	2450000	984.651	73.49471	1107.3959	223.79956	-988.2226	38.976624	426.40704	8.778373	442.0089	416.11734	448.0605	7.951148	462.2002	438.76654	565.699	8.832391	581.3231	555.51996	582.179	8.197805	596.62866	572.6064	63979.569049835205
491	6038.4624	153.02734	6272.5103	5868.893	10561.856	116.156975	10813.679	10373.904	1000.0	1000.0	2455000	984.46136	71.74036	1106.4716	237.75392	-988.2689	40.034233	434.55304	8.022304	447.64447	427.89307	455.80322	7.2453003	467.87875	449.508	572.39453	8.349138	584.7738	563.32733	588.61316	7.5034666	599.8304	580.7845	64115.91881728172
492	5942.1426	634.37067	6683.857	4798.847	10466.323	121.42453	10686.747	10318.504	1000.0	1000.0	2460000	984.4347	69.40377	1106.7301	242.39131	-988.1261	38.568176	429.556	3.6261907	432.96216	422.96686	451.7583	2.1424494	453.72937	447.89294	565.43976	7.8721123	572.4758	550.9516	583.00757	5.9785657	588.4218	572.08136	64251.17536640167
493	6388.114	290.8795	6687.055	5947.1895	10405.908	109.67077	10607.167	10189.879	1000.0	1000.0	2465000	983.9105	69.6844	1103.8427	233.20105	-987.5981	38.74164	432.5748	5.0400605	439.4436	424.71933	453.73846	4.883578	460.16937	446.22662	571.5328	4.4578757	578.1519	564.5877	587.74963	4.329089	594.2935	581.06445	64387.77141332626
494	5601.499	354.1733	6016.698	5074.0986	10430.13	132.23546	10562.274	10135.892	1000.0	1000.0	2470000	984.206	71.02121	1110.2015	178.32771	-987.9454	39.64549	422.57413	6.363102	427.84692	411.17874	446.00107	6.226928	451.0646	434.71616	557.1029	5.022472	562.21497	548.9135	575.3846	5.1664844	580.2555	566.6288	64524.328763484955
495	6307.3994	270.50888	6546.3257	5807.723	10733.531	161.57559	11021.316	10435.546	1000.0	1000.0	2475000	984.52313	73.47325	1104.1615	111.32782	-988.051	43.045593	416.4875	3.056091	419.4923	411.8266	439.97235	2.6152802	443.15677	436.02606	552.2523	4.1387706	558.0935	546.4172	570.7233	3.484478	575.2821	565.6431	64659.87052607536
496	6424.293	379.42935	6913.604	5943.214	9900.952	186.81929	10128.017	9436.147	1000.0	1000.0	2480000	985.4135	76.03383	1112.1981	100.15107	-989.2478	46.099655	419.37344	9.520141	427.81793	402.45578	442.03888	8.425602	449.6273	427.0724	557.4584	10.428187	566.02356	539.014	574.6921	9.492283	582.37463	557.59357	64794.98671865463
497	6113.593	162.4066	6285.167	5842.56	9076.897	2127.7124	10151.19	2741.7917	1000.0	1000.0	2485000	985.8908	75.81118	1111.9548	92.51721	-989.7013	46.6957	416.7215	5.174473	422.6052	407.2619	440.1546	4.5692687	445.32437	431.718	553.20154	5.511296	558.95166	543.34924	571.2653	5.0549626	576.84924	562.27246	64930.71670007706
498	6080.933	88.847496	6164.8823	5910.2207	10535.049	176.22874	10806.949	10202.796	1000.0	1000.0	2490000	986.1404	76.26236	1111.0751	79.42999	-989.935	45.29721	414.75372	7.5223355	426.3801	403.93372	438.58063	7.0438533	449.59705	428.18546	550.04114	6.754901	559.8111	541.69116	568.68475	6.4402046	578.2976	560.4704	65066.666496276855
499	5758.096	703.64734	6178.0757	4359.248	10488.057	180.43178	10860.346	10227.877	1000.0	1000.0	2495000	987.197	75.74314	1113.8724	88.898605	-991.2126	43.644413	434.84357	18.577087	468.73248	419.2453	456.9598	17.401522	488.96866	442.45227	569.69727	16.172897	597.9257	555.3607	587.0082	15.7300625	614.87225	573.40985	65201.700998067856
500	5975.9854	455.23654	6833.292	5553.1274	10786.705	62.178352	10921.277	10719.215	1000.0	1000.0	2500000	987.8563	74.789055	1113.55	71.58664	-991.9408	43.077938	418.74542	6.462404	426.7351	412.41833	441.39795	5.5320296	448.87534	436.25085	556.914	8.163901	568.7527	548.19196	574.2706	7.0214577	584.31604	566.9049	65337.90909743309
501	5808.4683	457.73663	6389.74	5264.895	10498.569	139.65025	10719.305	10298.41	1000.0	1000.0	2505000	988.7232	73.14426	1108.6709	84.197075	-992.594	43.634777	422.3376	6.0944867	431.33038	413.40405	445.04477	5.655802	453.474	436.68158	559.57227	5.78934	567.49255	551.2936	577.1372	5.231846	584.7502	569.4802	65473.56605601311
502	6249.461	376.0869	6643.948	5627.279	10444.79	574.6184	10856.446	8744.716	1000.0	1000.0	2510000	988.26984	73.54928	1107.5228	57.535927	-991.7586	42.698124	410.00137	7.0579224	419.09836	400.70035	433.56158	6.246993	441.8354	426.05002	548.2919	8.035528	557.39935	535.5789	566.4088	7.195456	574.94464	555.66016	65609.57662963867
503	6279.0786	351.53827	6543.5312	5590.979	10743.337	64.67892	10838.603	10638.194	1000.0	1000.0	2515000	988.07306	74.49474	1114.9694	39.600224	-991.7181	44.274883	409.45804	3.0548496	415.2792	406.31	433.6079	2.7114024	438.93445	431.71326	545.5908	4.985647	551.57074	536.5617	564.68494	4.0620637	570.3256	557.71277	65745.99213910103
504	6223.581	648.32935	7004.3335	5433.3496	9947.734	2070.6414	10800.654	3745.3267	1000.0	1000.0	2520000	988.3224	75.36877	1111.0917	53.12899	-992.2046	44.95957	422.44092	10.947132	439.9935	411.57883	445.23438	10.306536	461.8494	435.32318	559.1859	9.687846	573.93713	548.3365	576.90063	9.048371	590.85333	566.8648	65882.77475953102
505	6185.843	169.613	6387.28	5889.3335	10045.98	86.135826	10147.868	9828.9	1000.0	1000.0	2525000	988.48566	75.9273	1113.2899	48.556274	-992.226	47.820423	412.7915	5.5324435	420.45618	406.43988	436.47964	4.971768	443.63953	431.1354	549.521	6.2327332	556.77606	541.47455	567.9752	5.6339827	574.8899	560.5917	66019.08124876022
506	5850.9316	452.222	6511.363	5265.8022	10082.094	138.36331	10391.303	9836.711	1000.0	1000.0	2530000	989.3964	76.650696	1111.0767	46.521523	-993.1416	47.47965	420.38168	7.1855006	431.8471	413.11932	443.37994	6.2215295	452.9481	435.99707	557.00775	8.917723	571.48126	545.1934	575.17755	7.7033825	587.7299	565.3207	66154.84147906303
507	5796.0874	309.20084	6375.6675	5479.8267	9187.783	2545.9456	10614.705	2600.0557	1000.0	1000.0	2535000	989.3181	76.16824	1114.6549	54.14055	-992.9086	46.385967	421.4161	6.637463	430.83386	413.02377	444.25226	6.048686	452.54996	435.8926	558.40564	6.835562	568.60095	549.0472	575.96985	6.0607634	585.1718	568.5425	66290.34386372566
508	5545.8125	965.13367	6483.4087	3695.253	10222.01	1012.936	10635.456	7190.445	1000.0	1000.0	2540000	989.3785	76.56504	1114.7135	73.51416	-993.1155	48.939877	427.78946	4.54755	435.21045	422.04535	450.0276	3.495155	456.10583	447.27866	564.81757	7.925891	574.383	550.582	581.79364	6.506156	590.308	570.5852	66427.09580469131
509	5957.1216	194.26476	6217.475	5707.793	10464.669	128.9349	10598.912	10213.772	1000.0	1000.0	2545000	989.4647	77.608215	1117.6273	65.253944	-992.9726	44.981323	431.23224	7.3035703	438.57867	421.609	452.90723	6.557701	459.56284	443.48593	568.9218	7.9407344	577.74774	557.1541	585.3826	7.2077303	593.1699	575.228	66562.83784627914
510	6192.2773	377.17358	6559.395	5518.2534	10380.217	115.29703	10501.785	10160.272	1000.0	1000.0	2550000	989.56256	78.31641	1117.6902	22.563148	-993.1725	47.765232	431.80005	4.0667253	438.07083	426.83167	453.28506	3.777749	458.44583	448.46753	569.8883	4.349675	578.12555	565.4288	586.3956	3.8365715	593.27576	581.8794	66698.73995995522
511	5465.1924	1255.1019	6696.442	3066.6113	10580.262	224.481	10857.043	10090.87	1000.0	1000.0	2555000	989.52545	78.25553	1109.803	62.491116	-993.3198	47.886307	407.85916	18.829903	424.178	371.4072	433.12143	15.177675	448.26187	404.39282	540.4203	26.27004	557.9607	488.2736	561.0056	21.767065	575.36383	517.9506	66835.45938968658
512	5807.1924	449.9892	6296.389	4974.951	8802.849	2522.7725	10281.548	2884.7888	1000.0	1000.0	2560000	989.167	78.56817	1109.2689	80.9893	-992.7149	48.629738	424.8274	6.2087636	433.8712	417.233	447.72333	5.8918257	456.852	440.82455	560.17944	5.6234155	566.81476	553.085	578.03094	5.4433312	584.4039	571.18207	66971.63948273659
513	6024.383	398.41055	6570.3467	5507.1406	10314.527	527.0134	10704.9795	8784.934	1000.0	1000.0	2565000	989.07684	79.05014	1113.9316	105.085754	-992.8327	44.71394	428.58804	3.7794616	432.04398	421.75198	450.76108	3.68504	454.5056	444.54388	565.434	3.479819	568.01434	558.5865	582.45935	3.1518004	584.4052	576.2217	67108.75266194344
514	6090.0557	195.26654	6410.9395	5825.3794	10641.374	70.877655	10753.183	10502.543	1000.0	1000.0	2570000	988.80194	78.71392	1110.4275	99.93952	-992.4192	45.79699	421.3231	3.523184	427.51477	417.6327	443.85806	3.457942	449.5916	439.90753	559.16815	2.9284832	564.9377	556.98676	576.5699	2.9179993	582.2226	574.38556	67244.29686498642
515	5971.941	860.7875	6918.829	4452.701	10567.408	189.80708	10796.899	10203.988	1000.0	1000.0	2575000	989.1729	77.9463	1113.7961	145.88538	-992.9328	46.51036	423.4129	2.3208904	426.77377	419.55154	445.88004	1.6090326	449.0123	444.72253	560.49384	6.5138836	564.51215	547.5698	578.1572	4.682284	580.92566	568.86444	67381.11728835106
516	5586.255	731.45514	6213.9946	4154.3545	10650.577	171.7286	10911.051	10270.368	1000.0	1000.0	2580000	989.24243	77.4726	1112.5906	178.81581	-992.706	44.71399	425.48505	10.381312	440.89172	409.25418	448.3601	8.984561	460.30087	433.6508	560.9448	12.760499	583.7169	544.9723	578.9084	11.2669115	598.3885	563.82623	67517.66996693611
517	6415.7275	106.90679	6556.721	6281.642	9609.36	2289.4324	10644.511	2749.8547	1000.0	1000.0	2585000	988.5651	78.6866	1106.3792	189.87946	-992.0738	49.046917	419.81073	7.0843077	427.85492	410.76297	442.22876	6.490719	449.25195	433.49176	558.69836	7.255362	568.20337	548.89545	575.9243	6.593569	584.5702	567.5169	67653.3811135292
518	5886.995	269.78317	6359.9316	5524.8076	10742.732	161.81429	10985.511	10487.192	1000.0	1000.0	2590000	988.26294	78.20563	1108.3254	201.87119	-992.0442	46.351143	424.41473	6.354586	431.89386	414.76477	447.1063	5.6489835	453.61438	438.08218	560.9201	6.634748	568.84863	552.7274	578.5016	6.1190805	585.81793	570.7327	67789.71586203575
519	6052.189	103.1679	6203.1475	5886.629	10698.951	119.29447	10890.269	10496.879	1000.0	1000.0	2595000	988.8703	76.631805	1108.4534	219.39925	-992.516	43.240726	419.8415	10.124349	438.0177	410.71762	442.8642	9.344092	459.56506	434.2736	556.58417	9.671944	574.18335	548.0289	574.511	9.006901	590.6832	566.2675	67926.21571707726
520	6206.3228	180.24144	6455.324	6041.707	9648.663	2803.5159	10774.596	1245.1625	1000.0	1000.0	2600000	988.7239	76.061935	1106.2244	241.56639	-992.199	43.328606	418.44394	5.590895	425.16733	408.33838	441.68793	4.943734	447.94052	432.9519	554.7409	6.766555	561.88666	543.0892	572.7667	6.003007	579.1867	562.1383	68062.63839173317
521	6416.7666	500.0148	6979.0845	5582.16	10224.119	904.7509	10771.216	7545.0127	1000.0	1000.0	2605000	988.454	77.34393	1109.6528	211.46231	-992.15	42.801952	420.55914	6.855873	432.1801	414.54523	442.86044	6.623031	454.27313	437.09573	559.5767	5.413047	567.67535	554.76855	576.69946	5.4927545	585.15314	572.1477	68198.78292822838
522	6381.288	365.6022	6838.826	5814.671	10153.043	75.50145	10245.019	10023.368	1000.0	1000.0	2610000	988.68665	76.52999	1105.8341	-40.607216	-992.2374	43.435184	421.81226	6.0615225	431.33197	413.9357	444.5528	5.671482	453.8381	437.67838	558.7206	5.6493673	565.8744	550.0908	576.66925	5.30936	583.9485	569.01587	68336.37168550491
523	5764.1357	624.8037	6311.9556	4579.5835	10685.909	117.1592	10833.907	10441.348	1000.0	1000.0	2615000	988.1008	76.16098	1113.2601	-26.361769	-991.9007	45.918594	425.88525	3.9959118	431.22876	421.01956	448.55957	3.394856	453.43994	443.89218	561.88165	5.760082	567.42725	552.09766	579.5323	4.667278	584.58704	572.6739	68472.41030335426
524	5634.712	283.49252	6177.4355	5399.5933	10252.178	1105.5233	10855.345	6959.307	1000.0	1000.0	2620000	987.7499	75.50207	1111.2639	257.8515	-991.3764	42.82125	425.22427	5.6128955	432.344	415.0544	448.26666	4.90667	454.46515	439.3564	559.7831	6.3516045	567.74445	548.307	577.7037	5.5396967	584.8692	567.8152	68610.04344010353
525	6187.7236	297.71164	6576.583	5714.51	10896.435	119.36351	10990.19	10566.7	1000.0	1000.0	2625000	988.1273	74.69197	1106.7871	265.17432	-991.7433	41.467785	424.78116	7.969642	433.4596	413.8291	446.9811	7.011172	454.69867	436.86072	562.12317	8.933591	570.8122	550.799	579.5602	8.050719	587.3677	569.4867	68748.19126057625
526	6020.949	410.89246	6431.61	5291.7026	9332.024	2264.6328	10633.868	3261.5903	1000.0	1000.0	2630000	988.2265	75.770195	1112.5635	118.65483	-991.9714	44.064857	423.2845	4.8060427	431.79517	418.25037	445.49713	4.2949104	452.66464	440.82047	561.8947	5.463135	572.2768	557.59125	579.2307	4.7992196	588.2606	574.9375	68884.76422405243
527	6082.1416	276.72394	6326.963	5570.275	10630.641	117.45287	10849.197	10464.407	1000.0	1000.0	2635000	988.4734	76.82295	1111.9255	60.185734	-992.0912	44.99738	425.0153	5.5670795	434.78378	418.8103	446.87192	5.417039	456.017	440.03558	564.08673	4.559608	572.6037	559.17834	580.79395	4.5354767	589.33545	576.761	69021.82432246208
528	6177.9316	108.81303	6353.4565	6031.387	10418.46	229.48682	10784.578	10077.879	1000.0	1000.0	2640000	988.8596	77.160164	1109.3015	159.0954	-992.6638	46.38142	433.34564	7.1887617	437.94604	419.09573	454.66473	6.5274787	458.71216	441.65073	572.08563	7.626042	580.8092	558.157	588.2512	6.8900156	595.4006	575.2313	69158.15886187553
529	6396.3916	285.3261	6798.124	5958.837	10629.836	135.82986	10806.1455	10442.768	1000.0	1000.0	2645000	989.30566	76.53305	1113.8821	239.15607	-992.747	45.227627	424.90048	5.1096954	431.0655	417.15845	446.4475	4.502064	451.57248	439.7924	565.3695	5.670625	572.86487	556.716	581.80786	5.006362	588.36633	574.08514	69293.87143921852
