Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
45	674.38837	62.71243	733.37573	555.538	707.8418	23.363111	747.3307	665.18286	1000.0	1000.0	225000	7.027992	1.5365905	13.556713	-0.731987	7.0279784	1.5361867	14.505043	0.40762854	-7.12435	0.6835444	1273.8962140083313
46	741.6006	49.17426	791.7842	653.0313	703.9831	33.224827	773.69745	645.0102	1000.0	1000.0	230000	7.082664	1.5448014	13.881153	-2.4711251	7.082761	1.5439864	14.137245	-0.30232716	-7.175639	0.6855268	1302.1804819107056
47	715.77734	63.70165	813.41614	626.9928	707.11707	39.141617	755.8137	632.34436	1000.0	1000.0	235000	7.132452	1.5341278	14.04164	-0.63590527	7.1323533	1.5340095	14.388157	-0.35705328	-7.2246633	0.6744333	1331.017446756363
48	686.992	49.36839	745.5226	610.80164	747.5371	38.254158	805.5589	694.4274	1000.0	1000.0	240000	7.150774	1.5328947	13.882729	0.4082265	7.1508183	1.5327941	13.926794	0.0097332	-7.2382884	0.66284734	1359.4848749637604
49	743.8514	35.329124	784.3064	689.3145	861.0374	54.219036	942.90894	794.37134	1000.0	1000.0	245000	7.1714	1.5505084	14.07973	-0.6207814	7.1712675	1.5501734	13.979108	-1.7341976	-7.262207	0.67866784	1387.9655919075012
50	777.43646	59.704605	843.1066	664.81433	711.5248	35.3902	773.22925	640.15924	1000.0	1000.0	250000	7.2480216	1.556267	13.926985	-4.0656185	7.24803	1.5558122	13.78487	-0.6836581	-7.3465037	0.67237276	1416.8272728919983
51	707.219	75.92517	781.9476	590.677	739.98004	39.87808	796.622	683.3732	1000.0	1000.0	255000	7.3247805	1.5535629	13.650943	-1.1449285	7.3250327	1.5531816	13.810688	-0.8669257	-7.418882	0.6616027	1445.458923816681
52	780.16266	72.9489	881.8904	663.8367	823.973	42.26209	900.4136	761.66235	1000.0	1000.0	260000	7.344447	1.5523278	13.771273	-0.86947393	7.344407	1.5519948	13.988794	-0.05663538	-7.4366264	0.6510662	1474.196960926056
53	747.7578	32.578636	806.7937	713.3402	803.28796	32.96383	881.80273	767.71796	1000.0	1000.0	265000	7.3847656	1.5619413	13.899104	-1.2430887	7.3847237	1.561657	13.916033	-0.8809428	-7.4772525	0.6487644	1502.81431889534
54	778.92316	34.005814	816.64386	730.39844	748.43475	39.133816	806.7019	681.10333	1000.0	1000.0	270000	7.4394293	1.578029	14.045442	-1.1506743	7.4394956	1.5777614	14.041268	-1.106574	-7.5379014	0.6445497	1531.5213317871094
55	800.8176	49.023117	879.5129	725.19946	732.7869	45.841732	834.51965	670.2069	1000.0	1000.0	275000	7.509832	1.585016	14.53566	-0.60243607	7.509863	1.5847483	15.162933	-1.0797248	-7.5963397	0.644629	1559.7828269004822
