Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
79	3974.218	481.84235	4594.5566	3362.4102	3555.2273	1019.6452	4726.5312	1256.6354	1000.0	1000.0	395000	308.2733	125.35656	429.2522	-48.46819	308.26724	125.35812	426.838	-30.41354	-308.76794	187.68027	9638.783030986786
80	3242.8247	1354.3982	4133.062	546.13904	3159.8801	1557.0112	4365.233	-257.39532	1000.0	1000.0	400000	309.38123	124.77331	426.63748	-56.233932	309.37228	124.77469	429.2785	-59.68329	-309.79404	188.8122	9781.708871126175
81	4270.4385	310.93982	4786.364	3934.7205	3760.6655	513.24457	4265.045	2322.2412	1000.0	1000.0	405000	309.544	124.95214	433.63574	-37.59886	309.53467	124.96139	429.1952	-61.44671	-310.24777	186.67952	9909.041683197021
82	3984.1733	336.6815	4316.945	3485.0076	3760.3384	897.1956	4389.9414	1216.0977	1000.0	1000.0	410000	311.31738	123.94408	430.60825	-62.000175	311.3071	123.95374	428.86435	-58.460064	-311.9573	186.36372	10089.539426088333
83	2610.4	2028.2262	4663.4365	-289.5475	2418.1992	1680.9592	4000.1145	-79.16641	1000.0	1000.0	415000	311.66675	123.94831	428.69174	-37.818462	311.65692	123.95716	430.09024	-40.650253	-312.20526	184.5857	10246.055931091309
84	3099.6062	1242.621	4420.6323	825.54407	2271.8323	1726.9877	3997.9983	-488.4971	1000.0	1000.0	420000	311.718	124.23995	430.43335	-100.53116	311.71024	124.246315	431.9945	-80.98646	-312.0732	188.47159	10408.557439088821
85	3707.067	1171.8363	4507.801	1391.608	3003.2773	2093.793	4737.5195	-318.35007	1000.0	1000.0	425000	312.30984	123.940796	432.84863	-61.619278	312.29996	123.950226	431.0946	-76.89857	-312.9521	185.9246	10562.117097854614
86	3019.3206	1003.5409	4345.492	1868.6606	3380.2603	1798.1868	4852.089	81.17934	1000.0	1000.0	430000	312.99924	123.77292	429.86386	-31.357254	312.9925	123.77894	437.34607	-13.941761	-313.37265	181.52965	10696.849487066269
87	4233.6997	241.6277	4477.301	3822.0261	4066.1582	498.49152	4374.0757	2613.7275	1000.0	1000.0	435000	313.46942	123.43739	431.3082	-52.99958	313.46088	123.44517	432.21768	-64.35396	-314.23477	186.31654	10843.283040046692
88	3628.6626	1054.7224	4366.3877	1552.9502	4032.989	297.06195	4438.063	3598.0305	1000.0	1000.0	440000	314.32925	123.332634	433.25116	-65.72901	314.31964	123.34128	429.816	-54.658722	-314.81995	185.07938	11010.401854276657
